cluster,domain_0,value_0,share_0,domain_1,value_1,share_1,domain_2,value_2,share_2,domain_3,value_3,share_3,domain_4,value_4,share_4,domain_5,value_5,share_5,domain_6,value_6,share_6,domain_7,value_7,share_7,domain_8,value_8,share_8,domain_9,value_9,share_9,domain_10,value_10,share_10,domain_11,value_11,share_11,domain_12,value_12,share_12
b2371cdd-c24f-4fb3-b755-0359bf328df8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20e4c44-faf8-4936-be27-54a74daea9f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d21a2af3-2566-46cd-9dc7-7cd47c954d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5a82193-c2e8-4cb2-b457-79caf208edba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe61356-627e-4b1a-be19-4e4d8f847a63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a0cc3f8-1988-480c-808b-c287a9235165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b81249b-bc45-4289-948b-abebd101dadd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d007b3ea-df5d-438a-ab08-7fe3279ec413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf9da8e-0746-4560-a7a4-bf5bd2e19878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7973e19-6f96-43b4-a899-a61500f3dd20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280437b-c008-4bd9-a9ee-8c8785f45062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a697b0bf-a615-4554-94c8-f5fb208a23ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f2be72d-b438-468d-a867-e69252632976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ab29d4f-1f4a-4b1e-85a4-391bcc002c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a9fadfb-43fe-4a8b-a66d-d0394e6f0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f33ba4d-7602-4991-9fc8-5255b00feda9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336cee86-ab7b-4e1e-9bdc-ea18b54db6d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050b367-f507-4778-8db5-09cbda6ca0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9444cff5-76db-45f0-8467-2e510a1a507c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b087aab4-5902-4031-93e1-6f672f422ed7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0809493-decf-4ea2-a047-37287220b97e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97092c0e-f85d-4823-80e4-c16f15e25b2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555de33-0fc7-4ede-9617-48bb670dc586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e44ae6f-a201-45d2-9278-97e9d001fd8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77336c55-e88a-48a6-99c9-7599ceb7e15d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d7d4668-afd5-4b24-9a6e-7e8ebc16b66a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584772a-94ef-4fda-987d-bd8106060171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a0c6feb-7ebb-4d80-860e-22b5088aa559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ba3de4-58dd-4701-a4e9-1f1ca2ac3d7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9de15c-a421-492b-af6f-44acbf4a1a16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6acea30-978c-4db6-b4f8-35d32a2cd121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313ba3c4-4b1d-4c96-90a2-d45302fa2480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350ea22-4599-43d8-9020-334a30ed3ab9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e1a192b-c5a1-4421-9bcb-ecc5681cb711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f0efa42-f5db-4340-82a4-921cdcf1573b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e3660b-2056-48bd-b883-1980767aab3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b7ffbb-a0e0-49d2-a906-95bcdb08a015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8be5f394-2ed4-452b-829f-e5e07ec11321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32f654cd-790b-4991-a1b4-2055958285a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13081c0a-4201-432a-bedd-ed26f101ce1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d50e8c0-8551-4834-8f88-e3f25e51d4bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c67251-b294-40ad-8df4-46831ddb407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097133b4-8040-4b08-b628-1d369db8dd3b,disney,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e48df3b7-41fd-44ac-a0a5-d247a824a9b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e51799-6cf3-4a1c-b270-ab5682ba3b22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31c3f3d-c852-45b6-b8c9-2c4935099afb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37386baf-7e1f-4d68-a91d-51e9fdc38e62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83424b7b-d0a3-41ed-a368-049094265d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405b2df-53c8-4146-91f1-d4479eee1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e49053-0ae8-4b8a-9906-4d1a870ccea9,microsoft,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e51a7a7-16ec-45bc-ace6-19d7624eb963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d56f3836-8e79-42c6-a247-01f2c7e89686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30d87efa-3d66-4773-811a-95cc52b898fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057b0b6-5aa7-4af6-b5af-cd7ea9d7b7ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f15e52f-dda6-4ec1-9a59-4baf60b936e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e57d8c-4cbc-4ca4-b813-0d115ca9343e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87bbafe7-1dcd-4537-ac49-f8d30a8a0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e087d38-fdcc-4ce5-b619-7a69cfa53af6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2add3db-895d-4977-9340-d3666447da56,zalando,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909f15e-9a8f-4f82-beb5-b44e0ac66144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb8084d-e525-4252-b1b5-9cdef7269a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfc5b02-a794-44f5-930e-46b6027cdf68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b0827f-8599-40ea-b21a-2ede084c6dda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550ca499-c3ad-40e5-950a-3ca214607d34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a17ee933-7c32-4520-9747-f4ea5067f87a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25fec901-d12f-46ac-a2f7-2c1588af8782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69abb51a-93e7-4744-aa7c-9bb6941920d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c40a39e8-d368-4ed9-b879-294b2fd70f5a,connatix,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68467bf2-b15e-46f5-967a-46d15599c943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba43133-0928-4f36-800c-3e4538afbb33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c3f903b-15f7-4913-905f-6210db7720eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0341469-9715-400f-9273-f98c015eac7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b084200-6e84-48c9-b98b-3915bdcfcbfd,olark,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89ea0fe0-4b17-4f12-9099-4b3292465b7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7592311-5ef8-42b2-91ab-7234d4fedc55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc754324-0345-4be9-808b-5aba6ed53375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3c6737-cf69-4476-8c07-b97ed794cef8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c341e368-b1d1-491e-ab4d-64b7bebbf3a0,microsoft,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebd82be5-9ff2-487b-af0d-fb14f298bb12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5b238d0-806f-4ccf-9787-409704b47256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c86f2248-b803-4563-b77a-fa62ac9dbb35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bea916ba-3689-4586-9300-7bd4144d309b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dee9fa3-bc5b-4e70-bcdf-58d3ff12257d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c199ea46-a253-4c3b-8f1e-b142810f995b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0622b036-5ce2-44f5-88f5-2ddc0b43d337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bcc92f5-b1b6-4315-b58a-cad68ad2177c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18c03e83-e6e1-46c4-9363-80fc1fa9ddcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bfccf27-bb13-4513-85af-e53e5c23cb17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80d524f9-ca73-441c-bd84-4306ec27f11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c759e6cb-0e9a-4fa3-bce2-524fdba1e018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35f0cf64-3e3c-47dc-94cd-fe2a8a39d142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5795f07f-2042-4255-b1ff-e99657d1b8bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c975d5d-db62-497e-8474-62dcc8ee480e,wikimedia_foundation,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e63da491-ec25-456e-a0c7-5d1c4fd7be8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbbd4d0-dd31-4dbd-b78c-f48bac5afe01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3994232-1469-4098-b9a6-c3dd87fb1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26281166-74cf-410d-abe9-4db6a1200843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37751e5a-13a5-46ed-a1bf-e7345352ea90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80d6b8e0-3762-4314-ae55-3a8579b2e079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a9ea00-ce06-4d39-97a2-b9ec4cd32ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635a8f8-c3ac-4965-8371-c1ab4283db96,zalando,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3178e0-7ae8-4b9a-938b-82669a28d195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e260c658-3b7d-4c54-a819-d77e303bc439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de7f442c-160b-4aaf-a2bc-ec472d1a500a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61a39c98-379d-46b6-9044-971d4c4bcfb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9798aee5-f208-4751-b1eb-a11ac650af20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1eab50a-bcd3-468b-9f3d-fc707295da8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472eefce-7eda-45f9-ad47-7497eb4f9380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59e70dd7-bfb5-4dd5-b1d0-96e54be3c878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3400d9a-f52b-4dd7-84e8-9446c100a5ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af0e5cb6-ba23-4083-bc71-cbc254fb60f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe1e7d9-0cce-4dcf-b05c-d322d251c3d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f35647d5-90dd-4604-b648-89e4d5318f8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29fa9625-fa39-45f5-82f8-d87e2dbdc08b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2af29f67-5691-4726-9e6c-2332427bb8ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0b43200-3907-4446-979d-54924d8bc9bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b65a1029-0290-4aea-a927-a8cfe1b18f14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8ace8f-6000-4a77-9604-1de75f144572,vimeo,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f15dd528-ca39-4a22-b52a-49af7890ee88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673563f-2067-4f5a-a112-8f2d18ba8600,qualtrics,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203cf26-cdbe-443c-98c6-fc9c09bf2d0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed4e388c-8c66-4074-a8e6-9522fcc67ca7,shutterstock_inc,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b642491f-ac50-4b7d-8b27-e99677336770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685fc9c5-bda5-4dba-9595-018d682db96a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c788568-13dd-4cff-bddb-1feba42ebe12,cpmstar,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9d31ec8-7629-4882-812d-4be4a2ee5edd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28d4e83a-e003-4f6d-8273-2d273a8efa60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c984b8e-eb6c-473d-9ab3-0a10d3f15387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb09e8f6-303b-4573-b8da-1809c3c78967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36cc33bd-a5a9-414b-a855-cee355ce0f40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3d2dc88-559c-4a5d-bf9a-f1465b02445b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47765d7a-47f3-4afd-9c3c-7554408ad3a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0bc8f1b-c510-4ced-9d75-3b078ca86a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284836e5-80c4-46e8-b7b4-99b642d80b8e,digicert,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9cf919-0342-4e74-8d86-ccbf9be2c318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e566d4fa-95ac-4948-b7b7-8cad0444b59f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99f4c051-bc10-4949-a22d-c60767f9a125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54952fe4-efdb-4f48-b606-94da60a5d562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c6c222-a99d-4988-8e9c-5e33ed5bf0f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42017829-d103-49af-9e2d-c3423c652aa1,wp,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555606a-deb3-402d-b8ee-7a53a5be433b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06c1cde4-b86d-4500-88c8-12f14f8bf62a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38755b7b-d650-499f-aa6d-afc3344fbe95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d49006f-ff7c-476a-9faf-c4608c24f7ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f121662-9298-455f-a28f-dd2208f73b81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba87ed49-08b8-4a1e-8292-067f6e2a53cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff6c963-734c-4184-8d7f-6505a8f378ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86775444-1f79-4446-b9af-a7a41408ed4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e999534c-2780-441f-b4cd-0262b0b02be6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533bf97-bef3-4940-a0ed-f75307da0741,dynatrace,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f3ac2ec-0f31-4ccb-96fc-a72630ddf26a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5994e8b-e230-4f02-a96f-84e2dceda64f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1abd65e3-896a-488a-b6d9-aee845d14415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab341ec2-8ba3-456b-a6e1-e3463cd1b4a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a570dc42-f900-444b-a27b-a9e1bf1b392f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a37d4cee-96c9-4bdd-88d2-e3a79c7cb63f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fd1eeb7-d4fb-4ea3-a578-f70b721fb9bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbfb77b2-dcb0-4d33-8cf0-c1056229f245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec02ad5-023d-4cc0-a039-d18c9302bd65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a228df43-5a9d-41ed-b44a-e2e63ba06730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc2cf4e-92b7-465d-9d69-264cd1fb628b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b7ca4d4-4b98-4d5a-94a2-aac8bd8f0e6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79ba12a9-6f13-47b6-8fa0-9ad4799f1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efc2a6da-1b49-44e2-8d33-84e4ba814336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106d55-d5b2-463b-824e-d331b91df551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468ff66-fcf3-483a-90e4-1fd994d8b1e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd01a029-3d9f-44f1-92de-108f05bd5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075777e5-965e-462a-83ad-d414d01d4c82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a36fac1f-8ea6-40a1-8ea3-39752d630898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44bbfe9f-31bb-4d2a-a5ae-54cb8754a739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633b1092-edf5-47c6-9081-a433dbebea42,wikimedia_foundation,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69924454-3f1d-4afe-ab2b-9b929297db45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26eccbc4-02fd-4136-81c8-bf73f82e327e,wikimedia_foundation,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe2eeb5-a546-4209-913c-dce74334ab3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34113c65-ed62-42e9-ac8c-4cdebbf530e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463d2265-1e8b-41c9-863f-5d36f37725a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e67ca13-bba0-4f83-b280-99392b816dbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf34b6f0-58da-44f7-9ead-d4b1c5ec830b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72759779-a04c-4715-905b-9990b55d421a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20cef8f2-3334-41a7-a5a6-457c9cb03798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275f85d1-1844-401b-bb70-cb0717ac32e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20105cb5-ed95-4d43-9fda-9d8711fc11ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73ec5f05-6ff2-40ea-b3d4-9c882c700d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d519cb-5e08-47e9-90dc-c2ff6d30abb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f47bf500-cd92-42f2-9b31-bdc96e523853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4a07848-f606-4e41-8b59-836020dfe443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bb956b2-1f7f-4135-aadc-4a0af1582286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187e65b-bbab-4dc9-b280-6994a6fbcebf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743a4e4d-16d1-4a8c-bc48-8cf689f08361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e0b74c-9639-42cf-a2e9-c6ab9e1339b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80d493af-ed28-4865-816f-464a65230377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792cf45-dd9c-44a4-bef7-43dc124955e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb7524c6-ffc0-4412-87a3-224021ba9be2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03397ced-3fb3-4c0f-a1d6-eeed9bf17412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949d0edf-78eb-43ab-af27-f9fb91c39e27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72b39f9d-d462-42db-84bf-540a2882f1f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b65ebc73-b5dc-45ce-880b-a282ff15ced9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d358d0e3-ada0-4e39-aaa3-b00b57446705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366403f-b1c6-4047-b542-3e1090eb49f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52433d2-4dee-464b-b4b9-f72c5803a5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bdd1af7-a97a-428d-85d9-6a6ea591afbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc3976d7-067e-4654-b1c4-d2ab8463564a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ed12e8-2c14-460e-9fd7-b88181f2821c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423071c-5408-42c4-a73b-0f5e76a801c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9da17f70-1037-468b-89f9-463e8b5bf944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa269f6e-375e-47b6-a657-235110f5cf0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
